ProductName,SATID,Mode,Level,Status,FailedQC,QCProcessingTime(sec),QC1Status,NumberLostline,QC2Status,ViewingAngleAlongTrack,ViewingAngleAcrossTrack,QC3Status,MissingFile,ErrorFile,QC4Status,NoDataPercentage,QC5Status,CloudCoverPercentage,QC6Status,UsedCPF,QC7Status,Mode,QC8Status,PointingError
TH_CAT_210225064555562_1_2M_MAURITANIA2_20210224,TH1,MS,2A,PASS,[],3.688,PASS,0,PASS,0.689826,-11.103777,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[114, 77, 140, 165]",PASS,9999
TH_CAT_210225064704773_1_1P_MAURITANIA2_20210224,TH1,PAN,1A,PASS,[],5.506,PASS,0,PASS,0.714899,-11.095613,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[127],PASS,9999
TH_CAT_21022506472206_1_2P_MAURITANIA2_20210224,TH1,PAN,2A,PASS,[],6.822,PASS,0,PASS,0.714899,-11.095613,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[128],PASS,9999
TH_CAT_210225071239405_1_1M_SANTIAGO_20210224,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.756,PASS,0,PASS,-0.118406,1.397839,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[50, 49, 45, 77]",PASS,9999
TH_CAT_210225071351881_1_2M_SANTIAGO_20210224,TH1,MS,2A,NOT PASS ,['QC7Mode'],4.337,PASS,0,PASS,-0.118406,1.397839,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[50, 49, 45, 76]",PASS,9999
TH_CAT_21022507273494_1_1M_LIBYA2_20210224,TH1,MS,1A,PASS,[],3.399,PASS,0,PASS,-0.563111,8.324581,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[88, 134, 152, 181]",PASS,9999
TH_CAT_210225072759479_1_2M_LIBYA2_20210224,TH1,MS,2A,PASS,[],3.888,PASS,0,PASS,-0.563111,8.324581,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[88, 134, 152, 181]",PASS,9999
TH_CAT_210225073006930_1_1P_LIBYA2_20210224,TH1,PAN,1A,PASS,[],5.561,PASS,0,PASS,-0.538307,8.332763,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[102],PASS,9999
TH_CAT_210225073026759_1_2P_LIBYA2_20210224,TH1,PAN,2A,PASS,[],6.904,PASS,0,PASS,-0.538307,8.332763,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[102],PASS,9999
TH_CAT_210301070133431_1_1M_ALGERIA5_20210225,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.589,PASS,0,PASS,-0.748743,11.805355,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[88, 140, 134, 255]",PASS,9999
TH_CAT_21030107015285_1_2M_ALGERIA5_20210225,TH1,MS,2A,NOT PASS ,['QC7Mode'],4.394,PASS,0,PASS,-0.748743,11.805355,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[88, 134, 140, 224]",PASS,9999
TH_CAT_210301070246860_1_1P_ALGERIA5_20210225,TH1,PAN,1A,PASS,[],6.722,PASS,0,PASS,-0.723647,11.813434,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[117],PASS,9999
TH_CAT_210301070301317_1_2P_ALGERIA5_20210225,TH1,PAN,2A,PASS,[],8.15,PASS,0,PASS,-0.723647,11.813434,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[117],PASS,9999
TH_CAT_210301070504918_1_1M_SALONPROVENCE_20210225,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.905,PASS,0,PASS,-0.245305,4.192081,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[255, 255, 255, 255]",PASS,9999
TH_CAT_21030107052111_1_2M_SALONPROVENCE_20210225,TH1,MS,2A,NOT PASS ,['QC7Mode'],4.415,PASS,0,PASS,-0.245305,4.192081,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[255, 255, 255, 255]",PASS,9999
TH_CAT_210301070619917_1_1P_SALONPROVENCE_20210225,TH1,PAN,1A,NOT PASS ,['QC7Mode'],5.632,PASS,0,PASS,-0.220822,4.199893,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[255],PASS,9999
TH_CAT_210301070637417_1_2P_SALONPROVENCE_20210225,TH1,PAN,2A,NOT PASS ,['QC7Mode'],6.728,PASS,0,PASS,-0.220822,4.199893,PASS,[],[],PASS,[7.240248308659895e-07],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[255],PASS,9999
TH_CAT_210301070818394_1_1M_LIBYA3_20210225,TH1,MS,1A,PASS,[],2.822,PASS,0,PASS,0.200505,-3.699745,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[112, 71, 172, 149]",PASS,9999
TH_CAT_210301070837246_1_2M_LIBYA3_20210225,TH1,MS,2A,PASS,[],3.474,PASS,0,PASS,0.200505,-3.699745,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[71, 149, 112, 172]",PASS,9999
TH_CAT_210301071008257_1_1P_LIBYA3_20210225,TH1,PAN,1A,PASS,[],5.65,PASS,0,PASS,0.225048,-3.691587,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[133],PASS,9999
TH_CAT_21030107102628_1_2P_LIBYA3_20210225,TH1,PAN,2A,PASS,[],6.619,PASS,0,PASS,0.225048,-3.691587,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[133],PASS,9999
TH_CAT_210301071226129_1_1M_PORTSAID_20210226,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.261,PASS,0,PASS,-0.65473,10.307674,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[45, 44, 6, 25]",PASS,9999
TH_CAT_210301071241127_1_2M_PORTSAID_20210226,TH1,MS,2A,NOT PASS ,['QC7Mode'],4.413,PASS,0,PASS,-0.65473,10.307674,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[45, 44, 25, 6]",PASS,9999
TH_CAT_210301071346241_1_1P_PORTSAID_20210226,TH1,PAN,1A,NOT PASS ,['QC7Mode'],6.39,PASS,0,PASS,-0.629631,10.315767,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[21],PASS,9999
TH_CAT_210301071401638_1_2P_PORTSAID_20210226,TH1,PAN,2A,NOT PASS ,['QC7Mode'],7.604,PASS,0,PASS,-0.629631,10.315767,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[21],PASS,9999
TH_CAT_210301071545295_1_1M_TUZGULU2_20210226,TH1,MS,1A,NOT PASS ,['QC7Mode'],3.09,PASS,0,PASS,-0.18908,2.855841,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 5.563901407667056e-06]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[20, 25, 20, 40]",PASS,9999
TH_CAT_210301071603845_1_2M_TUZGULU2_20210226,TH1,MS,2A,NOT PASS ,['QC7Mode'],4.176,PASS,0,PASS,-0.18908,2.855841,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 1.3911074347542096e-05]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,"[20, 20, 24, 40]",PASS,9999
TH_CAT_210301071703304_1_1P_TUZGULU2_20210226,TH1,PAN,1A,NOT PASS ,['QC7Mode'],5.198,PASS,0,PASS,-0.164704,2.86382,PASS,[],[],PASS,[6.944444444444445e-07],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[48],PASS,9999
TH_CAT_210301071719592_1_2P_TUZGULU2_20210226,TH1,PAN,2A,NOT PASS ,['QC7Mode'],6.71,PASS,0,PASS,-0.164704,2.86382,PASS,[],[],PASS,[2.91555493823539e-06],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,NOT PASS ,[48],PASS,9999
TH_CAT_210301072256543_1_1M_GOBI_20210228,TH1,MS,1A,PASS,[],3.325,PASS,0,PASS,4.805825,3.120771,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[116, 127, 136, 151]",PASS,9999
TH_CAT_210301072314343_1_2M_GOBI_20210228,TH1,MS,2A,PASS,[],3.904,PASS,0,PASS,4.805825,3.120771,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[116, 136, 127, 151]",PASS,9999
TH_CAT_210301072426471_1_1P_GOBI_20210228,TH1,PAN,1A,PASS,[],6.551,PASS,0,PASS,4.830609,3.128932,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[169],PASS,9999
TH_CAT_210301072445847_1_2P_GOBI_20210228,TH1,PAN,2A,PASS,[],7.54,PASS,0,PASS,4.830609,3.128932,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[169],PASS,9999
TH_CAT_21030107263059_1_1M_LIBYA1_20210228,TH1,MS,1A,PASS,[],3.028,PASS,0,PASS,-0.087734,0.790789,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[114, 128, 78, 190]",PASS,9999
TH_CAT_210301072648210_1_2M_LIBYA1_20210228,TH1,MS,2A,PASS,[],3.734,PASS,0,PASS,-0.087734,0.790789,PASS,[],[],PASS,"[0.0, 0.0, 0.0, 0.0]",PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,"[78, 128, 114, 190]",PASS,9999
TH_CAT_210301072746719_1_1P_LIBYA1_20210228,TH1,PAN,1A,PASS,[],5.174,PASS,0,PASS,-0.063168,0.798953,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[105],PASS,9999
TH_CAT_210301072804285_1_2P_LIBYA1_20210228,TH1,PAN,2A,PASS,[],6.33,PASS,0,PASS,-0.063168,0.798953,PASS,[],[],PASS,[0.0],PASS,9999,PASS,THEOS_1_20201230_000000_20210101_000000.CPF,PASS,[105],PASS,9999
